State,County,lat,lng
OR,Benton,44.4918,-123.4293
OR,Clackamas,45.188,-122.2208
OR,Clatsop,45.995,-123.6557
OR,Columbia,45.9438,-123.0883
OR,Coos,43.1742,-124.0594
OR,Crook,44.1422,-120.3566
OR,Curry,42.4576,-124.1568
OR,Deschutes,43.915,-121.2281
OR,Douglas,43.2797,-123.1665
OR,Gilliam,45.3783,-120.2108
OR,Grant,44.4916,-119.0073
OR,Harney,43.0641,-118.968
OR,Hood River,45.519,-121.6511
OR,Jackson,42.4322,-122.7285
OR,Jefferson,44.6294,-121.1761
OR,Josephine,42.3655,-123.5555
OR,Klamath,42.6864,-121.6501
OR,Lake,42.7935,-120.3874
OR,Lane,43.9387,-122.8479
OR,Lincoln,44.642,-123.8682
OR,Linn,44.4887,-122.5343
OR,Malheur,43.1934,-117.6232
OR,Marion,44.9033,-122.5846
OR,Morrow,45.419,-119.5844
OR,Multnomah,45.5468,-122.4149
OR,Polk,44.9035,-123.4132
OR,Sherman,45.4052,-120.6894
OR,Tillamook,45.4636,-123.7126
OR,Umatilla,45.5919,-118.7369
OR,Union,45.3102,-118.0088
OR,Wallowa,45.5799,-117.181
OR,Wasco,45.16,-121.1678
OR,Washington,45.5601,-123.0984
OR,Wheeler,44.726,-120.0275
OR,Yamhill,45.2326,-123.3081
PA,Adams,39.8715,-77.2178
PA,Allegheny,40.4688,-79.9813
PA,Armstrong,40.8121,-79.4646
PA,Beaver,40.6823,-80.3493
PA,Bedford,40.0065,-78.4903
PA,Berks,40.4163,-75.926
PA,Blair,40.4811,-78.3483
PA,Bradford,41.7887,-76.5154
PA,Bucks,40.337,-75.1069
PA,Butler,40.912,-79.9133
PA,Cambria,40.4951,-78.7134
PA,Cameron,41.4367,-78.204
PA,Carbon,40.9182,-75.7089
PA,Centre,40.9189,-77.8199
PA,Chester,39.9731,-75.7484
PA,Clarion,41.1924,-79.421
PA,Clearfield,41,-78.4742
PA,Clinton,41.234,-77.6385
PA,Columbia,41.0486,-76.4052
PA,Crawford,41.6847,-80.1062
PA,Cumberland,40.1636,-77.2655
PA,Dauphin,40.4155,-76.7794
PA,Delaware,39.9167,-75.3991
PA,Elk,41.4251,-78.6491
PA,Erie,41.9925,-80.0327
PA,Fayette,39.9201,-79.6474
PA,Forest,41.513,-79.236
PA,Franklin,39.9274,-77.7213
PA,Fulton,39.9254,-78.1127
PA,Greene,39.8538,-80.2229
PA,Huntingdon,40.4169,-77.9812
PA,Indiana,40.652,-79.0876
PA,Jefferson,41.1282,-78.9994
PA,Juniata,40.5311,-77.4022
PA,Lackawanna,41.4367,-75.6092
PA,Lancaster,40.0424,-76.2477
PA,Lawrence,40.9912,-80.3347
PA,Lebanon,40.3672,-76.4577
PA,Lehigh,40.6127,-75.5923
PA,Luzerne,41.177,-75.9892
PA,Lycoming,41.3434,-77.0645
PA,McKean,41.8076,-78.569
PA,Mercer,41.3022,-80.2577
PA,Mifflin,40.6104,-77.617
PA,Monroe,41.0581,-75.3395
PA,Montgomery,40.2108,-75.3673
PA,Montour,41.0279,-76.6586
PA,Northampton,40.7542,-75.3076
PA,Northumberland,40.852,-76.7095
PA,Perry,40.3984,-77.2623
PA,Philadelphia,40.0077,-75.1339
PA,Pike,41.332,-75.0338
PA,Potter,41.7449,-77.8958
PA,Schuylkill,40.7058,-76.216
PA,Snyder,40.7698,-77.0702
PA,Somerset,39.9725,-79.0283
PA,Sullivan,41.4462,-76.5122
PA,Susquehanna,41.8214,-75.8007
PA,Tioga,41.7722,-77.2543
PA,Union,40.963,-77.0622
PA,Venango,41.401,-79.758
PA,Warren,41.8145,-79.2741
PA,Washington,40.1894,-80.2483
PA,Wayne,41.6487,-75.3033
PA,Westmoreland,40.3109,-79.4668
PA,Wyoming,41.5184,-76.0164
PA,York,39.92,-76.7265
RI,Bristol,41.7173,-71.284
RI,Kent,41.6722,-71.5932
RI,Newport,41.5568,-71.2363
RI,Providence,41.8721,-71.58
RI,Washington,41.4697,-71.6226
SC,Abbeville,34.2226,-82.4593
SC,Aiken,33.5443,-81.6347
SC,Allendale,32.9881,-81.3582
SC,Anderson,34.5193,-82.6378
SC,Bamberg,33.2148,-81.0542
SC,Barnwell,33.2661,-81.4349
SC,Beaufort,32.3857,-80.7306
SC,Berkeley,33.1973,-79.9522
SC,Calhoun,33.6749,-80.7803
SC,Charleston,32.8348,-79.953
SC,Cherokee,35.0481,-81.6206
SC,Chester,34.692,-81.1595
SC,Chesterfield,34.6398,-80.1587
SC,Clarendon,33.6658,-80.2164
SC,Colleton,32.8637,-80.667
SC,Darlington,34.3325,-79.9577
SC,Dillon,34.3915,-79.3789
SC,Dorchester,33.0794,-80.4068
SC,Edgefield,33.7722,-81.9664
SC,Fairfield,34.3951,-81.1212
SC,Florence,34.0245,-79.703
SC,Georgetown,33.4343,-79.3327
SC,Greenville,34.8941,-82.3706
SC,Greenwood,34.1537,-82.1259
SC,Hampton,32.7763,-81.1407
SC,Horry,33.9216,-78.9969
SC,Jasper,32.4375,-81.0317
SC,Kershaw,34.3388,-80.5902
SC,Lancaster,34.6867,-80.7054
SC,Laurens,34.4834,-82.0057
SC,Lee,34.1633,-80.2545
SC,Lexington,33.9023,-81.2722
SC,Marion,34.0801,-79.3625
SC,Marlboro,34.602,-79.6786
SC,McCormick,33.8995,-82.3099
SC,Newberry,34.2898,-81.6001
SC,Oconee,34.7535,-83.0659
SC,Orangeburg,33.439,-80.8003
SC,Pickens,34.8873,-82.7253
SC,Richland,34.0218,-80.9031
SC,Saluda,34.0061,-81.7268
SC,Spartanburg,34.9309,-81.9908
SC,Sumter,33.9162,-80.3822
SC,Union,34.6895,-81.6191
SC,Williamsburg,33.6199,-79.7277
SC,York,34.9748,-81.1845
SD,Aurora,43.718,-98.5615
SD,Beadle,44.4145,-98.2781
SD,Bennett,43.195,-101.664
SD,Bon Homme,42.9885,-97.8846
SD,Brookings,44.3697,-96.7904
SD,Brown,45.5898,-98.3516
SD,Brule,43.7181,-99.0809
SD,Buffalo,44.0763,-99.2049
SD,Butte,44.9058,-103.5079
SD,Campbell,45.7712,-100.0516
SD,Charles Mix,43.2079,-98.5879
SD,Clark,44.8582,-97.7295
SD,Clay,42.9146,-96.9756
SD,Codington,44.9779,-97.1886
SD,Corson,45.7086,-101.1969
SD,Custer,43.6776,-103.4515
SD,Davison,43.6747,-98.146
SD,Day,45.3671,-97.6074
SD,Deuel,44.76,-96.668
SD,Dewey,45.1566,-100.8718
SD,Douglas,43.3869,-98.3661
SD,Edmunds,45.4188,-99.2153
SD,Fall River,43.2394,-103.5275
SD,Faulk,45.071,-99.1453
SD,Grant,45.1719,-96.7677
SD,Gregory,43.1924,-99.1856
SD,Haakon,44.2944,-101.5399
SD,Hamlin,44.6738,-97.1883
SD,Hand,44.5478,-99.0049
SD,Hanson,43.6748,-97.7873
SD,Harding,45.5803,-103.4958
SD,Hughes,44.389,-99.996
SD,Hutchinson,43.3349,-97.7544
SD,Hyde,44.5473,-99.4871
SD,Jackson,43.6943,-101.6281
SD,Jerauld,44.0663,-98.6297
SD,Jones,43.9606,-100.6897
SD,Kingsbury,44.3696,-97.4915
SD,Lake,44.0221,-97.1294
SD,Lawrence,44.3586,-103.7923
SD,Lincoln,43.2789,-96.7218
SD,Lyman,43.8958,-99.8474
SD,Marshall,45.7586,-97.5986
SD,McCook,43.6743,-97.3684
SD,McPherson,45.7664,-99.2214
SD,Meade,44.5668,-102.7169
SD,Mellette,43.5813,-100.76
SD,Miner,44.0219,-97.6102
SD,Minnehaha,43.6742,-96.7915
SD,Moody,44.022,-96.6709
SD,Oglala Lakota,43.3356,-102.5517
SD,Pennington,44.0037,-102.8238
SD,Perkins,45.4905,-102.4757
SD,Potter,45.0645,-99.9572
SD,Roberts,45.6296,-96.9461
SD,Sanborn,44.0234,-98.0913
SD,Spink,44.938,-98.3462
SD,Stanley,44.4123,-100.7359
SD,Sully,44.7156,-100.1322
SD,Todd,43.1934,-100.7184
SD,Tripp,43.3459,-99.8839
SD,Turner,43.3109,-97.1487
SD,Union,42.8325,-96.656
SD,Walworth,45.4299,-100.0315
SD,Yankton,43.009,-97.3948
SD,Ziebach,44.9804,-101.6658
TN,Anderson,36.1185,-84.1985
TN,Bedford,35.5138,-86.4589
TN,Benton,36.0698,-88.0683
TN,Bledsoe,35.5964,-85.2051
TN,Blount,35.6872,-83.9255
TN,Bradley,35.1541,-84.8596
TN,Campbell,36.4035,-84.1494
TN,Cannon,35.8087,-86.0618
TN,Carroll,35.9732,-88.4503
TN,Carter,36.2928,-82.1275
TN,Cheatham,36.2611,-87.0868
TN,Chester,35.4217,-88.6135
TN,Claiborne,36.4859,-83.6604
TN,Clay,36.5511,-85.5439
TN,Cocke,35.9254,-83.1212
TN,Coffee,35.4906,-86.0748
TN,Crockett,35.8135,-89.1395
TN,Cumberland,35.9504,-84.9984
TN,Davidson,36.1695,-86.7848
TN,Decatur,35.603,-88.1088
TN,DeKalb,35.9799,-85.8328
TN,Dickson,36.149,-87.3567
TN,Dyer,36.0592,-89.4137
TN,Fayette,35.197,-89.4141
TN,Fentress,36.3805,-84.9324
TN,Franklin,35.1551,-86.0922
TN,Gibson,35.9966,-88.9326
TN,Giles,35.2021,-87.0348
TN,Grainger,36.2763,-83.5096
TN,Greene,36.1753,-82.8458
TN,Grundy,35.3884,-85.7226
TN,Hamblen,36.2171,-83.2667
TN,Hamilton,35.1808,-85.1648
TN,Hancock,36.5236,-83.2219
TN,Hardeman,35.2068,-88.9931
TN,Hardin,35.1987,-88.1845
TN,Hawkins,36.4412,-82.9447
TN,Haywood,35.5832,-89.2838
TN,Henderson,35.6542,-88.388
TN,Henry,36.3318,-88.3013
TN,Hickman,35.8032,-87.4733
TN,Houston,36.286,-87.7171
TN,Humphreys,36.0408,-87.7756
TN,Jackson,36.3592,-85.6732
TN,Jefferson,36.051,-83.4463
TN,Johnson,36.4549,-81.8518
TN,Knox,35.9932,-83.9371
TN,Lake,36.3352,-89.4935
TN,Lauderdale,35.7605,-89.6305
TN,Lawrence,35.2173,-87.3956
TN,Lewis,35.5273,-87.4931
TN,Lincoln,35.1405,-86.589
TN,Loudon,35.7348,-84.3119
TN,Macon,36.532,-86.0073
TN,Madison,35.6081,-88.8385
TN,Marion,35.1293,-85.6221
TN,Marshall,35.4689,-86.765
TN,Maury,35.6169,-87.077
TN,McMinn,35.4248,-84.6175
TN,McNairy,35.1755,-88.5636
TN,Meigs,35.5129,-84.8133
TN,Monroe,35.4427,-84.2527
TN,Montgomery,36.4969,-87.3828
TN,Moore,35.2846,-86.3587
TN,Morgan,36.135,-84.6492
TN,Obion,36.3582,-89.1488
TN,Overton,36.345,-85.2881
TN,Perry,35.6426,-87.859
TN,Pickett,36.5584,-85.0749
TN,Polk,35.1199,-84.5233
TN,Putnam,36.1408,-85.4952
TN,Rhea,35.6087,-84.9244
TN,Roane,35.8479,-84.5232
TN,Robertson,36.5255,-86.8706
TN,Rutherford,35.8427,-86.4167
TN,Scott,36.4285,-84.5035
TN,Sequatchie,35.3712,-85.4106
TN,Sevier,35.7846,-83.5242
TN,Shelby,35.1843,-89.8938
TN,Smith,36.2505,-85.9567
TN,Stewart,36.5012,-87.8384
TN,Sullivan,36.5129,-82.3042
TN,Sumner,36.469,-86.4606
TN,Tipton,35.4973,-89.7566
TN,Trousdale,36.3921,-86.1568
TN,Unicoi,36.1107,-82.4323
TN,Union,36.2879,-83.8375
TN,Van Buren,35.696,-85.4526
TN,Warren,35.6787,-85.7785
TN,Washington,36.2933,-82.4974
TN,Wayne,35.2399,-87.7881
TN,Weakley,36.2983,-88.7178
TN,White,35.9264,-85.4552
TN,Williamson,35.8938,-86.8986
TN,Wilson,36.1547,-86.2973
TX,Anderson,31.8133,-95.6525
TX,Andrews,32.305,-102.6377
TX,Angelina,31.2548,-94.6119
TX,Aransas,28.1254,-96.9933
TX,Archer,33.6153,-98.6877
TX,Armstrong,34.9649,-101.3574
TX,Atascosa,28.8935,-98.5272
TX,Austin,29.887,-96.2779
TX,Bailey,34.0686,-102.8299
TX,Bandera,29.7472,-99.2463
TX,Bastrop,30.1036,-97.312
TX,Baylor,33.6165,-99.2135
TX,Bee,28.4174,-97.7412
TX,Bell,31.0373,-97.4788
TX,Bexar,29.4489,-98.52
TX,Blanco,30.2664,-98.3999
TX,Borden,32.7436,-101.4317
TX,Bosque,31.9004,-97.6343
TX,Bowie,33.4458,-94.4234
TX,Brazoria,29.1898,-95.4521
TX,Brazos,30.6608,-96.3024
TX,Brewster,29.8119,-103.2517
TX,Briscoe,34.5303,-101.2086
TX,Brooks,27.0316,-98.2187
TX,Brown,31.7742,-98.9998
TX,Burleson,30.4925,-96.6215
TX,Burnet,30.7884,-98.1823
TX,Caldwell,29.8368,-97.6199
TX,Calhoun,28.5074,-96.6018
TX,Callahan,32.2976,-99.3735
TX,Cameron,26.1332,-97.5186
TX,Camp,32.9732,-94.9785
TX,Carson,35.4035,-101.3542
TX,Cass,33.0775,-94.3435
TX,Castro,34.5299,-102.2617
TX,Chambers,29.7384,-94.61
TX,Cherokee,31.837,-95.1652
TX,Childress,34.5291,-100.2076
TX,Clay,33.7855,-98.2085
TX,Cochran,33.6042,-102.8285
TX,Coke,31.8886,-100.53
TX,Coleman,31.7732,-99.4536
TX,Collin,33.188,-96.5724
TX,Collingsworth,34.9648,-100.27
TX,Colorado,29.6208,-96.5263
TX,Comal,29.8082,-98.2783
TX,Comanche,31.948,-98.5582
TX,Concho,31.3266,-99.864
TX,Cooke,33.6393,-97.2126
TX,Coryell,31.3909,-97.7993
TX,Cottle,34.0776,-100.2788
TX,Crane,31.4286,-102.5156
TX,Crockett,30.7231,-101.412
TX,Crosby,33.6147,-101.3
TX,Culberson,31.447,-104.5173
TX,Dallam,36.2779,-102.6022
TX,Dallas,32.7666,-96.7778
TX,Dawson,32.7426,-101.9476
TX,Deaf Smith,34.966,-102.605
TX,Delta,33.3863,-95.6723
TX,Denton,33.2055,-97.1168
TX,DeWitt,29.0821,-97.3568
TX,Dickens,33.6165,-100.7789
TX,Dimmit,28.4226,-99.7566
TX,Donley,34.9654,-100.814
TX,Duval,27.6814,-98.5089
TX,Eastland,32.3271,-98.8323
TX,Ector,31.8692,-102.5429
TX,Edwards,29.9827,-100.3048
TX,El Paso,31.7686,-106.2348
TX,Ellis,32.3484,-96.7947
TX,Erath,32.2363,-98.2179
TX,Falls,31.2533,-96.9359
TX,Fannin,33.5938,-96.1069
TX,Fayette,29.8768,-96.9198
TX,Fisher,32.7428,-100.4022
TX,Floyd,34.0724,-101.3032
TX,Foard,33.9746,-99.778
TX,Fort Bend,29.5275,-95.7709
TX,Franklin,33.1755,-95.2184
TX,Freestone,31.7049,-96.1491
TX,Frio,28.8678,-99.1082
TX,Gaines,32.7408,-102.6352
TX,Galveston,29.3944,-94.9642
TX,Garza,33.1799,-101.2984
TX,Gillespie,30.3181,-98.9465
TX,Glasscock,31.8695,-101.5208
TX,Goliad,28.6571,-97.4264
TX,Gonzales,29.4567,-97.4925
TX,Gray,35.4012,-100.8126
TX,Grayson,33.6268,-96.6777
TX,Gregg,32.4805,-94.817
TX,Grimes,30.5435,-95.9855
TX,Guadalupe,29.5831,-97.9486
TX,Hale,34.0705,-101.8269
TX,Hall,34.5308,-100.6811
TX,Hamilton,31.7048,-98.1107
TX,Hansford,36.2774,-101.3546
TX,Hardeman,34.2902,-99.7457
TX,Hardin,30.3324,-94.3902
TX,Harris,29.8578,-95.3938
TX,Harrison,32.5481,-94.3715
TX,Hartley,35.84,-102.6029
TX,Haskell,33.1782,-99.7303
TX,Hays,30.0579,-98.0312
TX,Hemphill,35.8376,-100.2706
TX,Henderson,32.2119,-95.8536
TX,Hidalgo,26.3969,-98.1812
TX,Hill,31.9907,-97.1324
TX,Hockley,33.6076,-102.3432
TX,Hood,32.4299,-97.8323
TX,Hopkins,33.1496,-95.5639
TX,Houston,31.3177,-95.4227
TX,Howard,32.3062,-101.4356
TX,Hudspeth,31.4562,-105.3865
TX,Hunt,33.1236,-96.0855
TX,Hutchinson,35.84,-101.3547
TX,Irion,31.3039,-100.9824
TX,Jack,33.2335,-98.1725
TX,Jackson,28.9542,-96.5776
TX,Jasper,30.744,-94.0251
TX,Jeff Davis,30.7154,-104.14
TX,Jefferson,29.8841,-94.1629
TX,Jim Hogg,27.0434,-98.6973
TX,Jim Wells,27.7314,-98.0899
TX,Johnson,32.379,-97.3665
TX,Jones,32.7399,-99.8788
TX,Karnes,28.9057,-97.8594
TX,Kaufman,32.5993,-96.2878
TX,Kendall,29.9447,-98.7115
TX,Kenedy,26.9285,-97.7017
TX,Kent,33.1813,-100.7776
TX,Kerr,30.0615,-99.35
TX,Kimble,30.4868,-99.7487
TX,King,33.6165,-100.2558
TX,Kinney,29.3502,-100.418
TX,Kleberg,27.4337,-97.7273
TX,Knox,33.6061,-99.7414
TX,La Salle,28.3452,-99.0996
TX,Lamar,33.6673,-95.5712
TX,Lamb,34.0686,-102.3517
TX,Lampasas,31.1962,-98.2415
TX,Lavaca,29.3843,-96.9302
TX,Lee,30.3107,-96.9657
TX,Leon,31.2965,-95.9957
TX,Liberty,30.1516,-94.8122
TX,Limestone,31.5455,-96.5805
TX,Lipscomb,36.2776,-100.2731
TX,Live Oak,28.3514,-98.1248
TX,Llano,30.7058,-98.6841
TX,Loving,31.8493,-103.58
TX,Lubbock,33.6102,-101.8205
TX,Lynn,33.1768,-101.8161
TX,Madison,30.9655,-95.9284
TX,Marion,32.798,-94.3572
TX,Martin,32.306,-101.9513
TX,Mason,30.7177,-99.2261
TX,Matagorda,28.8212,-96.011
TX,Maverick,28.7426,-100.3145
TX,McCulloch,31.1989,-99.3475
TX,McLennan,31.5524,-97.2018
TX,McMullen,28.3526,-98.5679
TX,Medina,29.3557,-99.1101
TX,Menard,30.8898,-99.8206
TX,Midland,31.8691,-102.0316
TX,Milam,30.7863,-96.9768
TX,Mills,31.4952,-98.5954
TX,Mitchell,32.3062,-100.9211
TX,Montague,33.6757,-97.7246
TX,Montgomery,30.3002,-95.503
TX,Moore,35.8377,-101.893
TX,Morris,33.1135,-94.7326
TX,Motley,34.0741,-100.7798
TX,Nacogdoches,31.616,-94.6159
TX,Navarro,32.047,-96.4725
TX,Newton,30.7863,-93.7448
TX,Nolan,32.3035,-100.406
TX,Nueces,27.7254,-97.6134
TX,Ochiltree,36.2784,-100.8157
TX,Oldham,35.405,-102.6028
TX,Orange,30.1213,-93.8939
TX,Palo Pinto,32.7532,-98.313
TX,Panola,32.1624,-94.3056
TX,Parker,32.7776,-97.8051
TX,Parmer,34.5301,-102.7845
TX,Pecos,30.781,-102.7235
TX,Polk,30.7927,-94.83
TX,Potter,35.4013,-101.8939
TX,Presidio,29.9998,-104.2405
TX,Rains,32.8703,-95.7934
TX,Randall,34.9659,-101.897
TX,Reagan,31.3662,-101.5231
TX,Real,29.8318,-99.8222
TX,Red River,33.6207,-95.0503
TX,Reeves,31.323,-103.693
TX,Refugio,28.3253,-97.1656
TX,Roberts,35.8384,-100.8136
TX,Robertson,31.027,-96.5129
TX,Rockwall,32.8978,-96.4079
TX,Runnels,31.8311,-99.9762
TX,Rusk,32.1077,-94.7618
TX,Sabine,31.3432,-93.8518
TX,San Augustine,31.3942,-94.1682
TX,San Jacinto,30.5795,-95.1669
TX,San Patricio,28.0092,-97.5188
TX,San Saba,31.1552,-98.8176
TX,Schleicher,30.8974,-100.5383
TX,Scurry,32.7463,-100.9164
TX,Shackelford,32.7359,-99.354
TX,Shelby,31.7924,-94.145
TX,Sherman,36.2777,-101.8934
TX,Smith,32.375,-95.2692
TX,Somervell,32.2222,-97.7746
TX,Starr,26.5621,-98.7387
TX,Stephens,32.7359,-98.8362
TX,Sterling,31.8278,-101.0501
TX,Stonewall,33.1792,-100.2534
TX,Sutton,30.4984,-100.5382
TX,Swisher,34.5304,-101.735
TX,Tarrant,32.7719,-97.2911
TX,Taylor,32.3015,-99.8901
TX,Terrell,30.225,-102.0765
TX,Terry,33.1738,-102.3352
TX,Throckmorton,33.1775,-99.2123
TX,Titus,33.2166,-94.9657
TX,Tom Green,31.4044,-100.4621
TX,Travis,30.3344,-97.782
TX,Trinity,31.0888,-95.1355
TX,Tyler,30.7712,-94.3766
TX,Upshur,32.7363,-94.9415
TX,Upton,31.3688,-102.0431
TX,Uvalde,29.3573,-99.7622
TX,Val Verde,29.8929,-101.1517
TX,Van Zandt,32.5637,-95.8365
TX,Victoria,28.7964,-96.9715
TX,Walker,30.739,-95.5723
TX,Waller,30.0108,-95.9876
TX,Ward,31.5095,-103.1025
TX,Washington,30.2145,-96.4034
TX,Webb,27.7611,-99.3315
TX,Wharton,29.2779,-96.2221
TX,Wheeler,35.4012,-100.2698
TX,Wichita,33.988,-98.7035
TX,Wilbarger,34.0808,-99.241
TX,Willacy,26.4693,-97.6632
TX,Williamson,30.6475,-97.6004
TX,Wilson,29.174,-98.0866
TX,Winkler,31.8501,-103.0483
TX,Wise,33.2159,-97.6545
TX,Wood,32.7864,-95.3821
TX,Yoakum,33.173,-102.8278
TX,Young,33.1766,-98.6878
TX,Zapata,27.0008,-99.1686
TX,Zavala,28.8662,-99.7605
UT,Beaver,38.357,-113.2355
UT,Box Elder,41.521,-113.0821
UT,Cache,41.7225,-111.7436
UT,Carbon,39.6481,-110.5887
UT,Daggett,40.8873,-109.5077
UT,Davis,40.99,-112.1115
UT,Duchesne,40.2982,-110.4252
UT,Emery,38.9967,-110.7006
UT,Garfield,37.8549,-111.4432
UT,Grand,38.982,-109.5698
UT,Iron,37.8592,-113.2895
UT,Juab,39.7027,-112.7848
UT,Kane,37.2851,-111.8879
UT,Millard,39.0733,-113.1008
UT,Morgan,41.0893,-111.5732
UT,Piute,38.3366,-112.1273
UT,Rich,41.6323,-111.2445
UT,Salt Lake,40.6673,-111.9236
UT,San Juan,37.626,-109.8046
UT,Sanpete,39.3739,-111.5763
UT,Sevier,38.7477,-111.8046
UT,Summit,40.8683,-110.9557
UT,Tooele,40.4487,-113.1311
UT,Uintah,40.1248,-109.5186
UT,Utah,40.1199,-111.6702
UT,Wasatch,40.3308,-111.1682
UT,Washington,37.2804,-113.5048
UT,Wayne,38.3244,-110.9038
UT,Weber,41.2698,-111.9134
VA,Accomack,37.7644,-75.6334
VA,Albemarle,38.0229,-78.5567
VA,Alexandria,38.8185,-77.0861
VA,Alleghany,37.7878,-80.0062
VA,Amelia,37.336,-77.9761
VA,Amherst,37.6048,-79.1452
VA,Appomattox,37.3723,-78.8126
VA,Arlington,38.8786,-77.1011
VA,Augusta,38.1644,-79.1339
VA,Bath,38.0587,-79.7411
VA,Bedford,37.3152,-79.5242
VA,Bland,37.134,-81.1302
VA,Botetourt,37.5571,-79.8124
VA,Bristol,36.618,-82.1605
VA,Brunswick,36.7648,-77.859
VA,Buchanan,37.2666,-82.036
VA,Buckingham,37.5722,-78.5288
VA,Buena Vista,37.7319,-79.3569
VA,Campbell,37.2053,-79.0966
VA,Caroline,38.0267,-77.3472
VA,Carroll,36.7316,-80.7339
VA,Charles City,37.3567,-77.0622
VA,Charlotte,37.0116,-78.6616
VA,Charlottesville,38.0375,-78.4855
VA,Chesapeake,36.6778,-76.3023
VA,Chesterfield,37.3785,-77.587
VA,Clarke,39.1123,-77.9967
VA,Colonial Heights,37.265,-77.3969
VA,Covington,37.7785,-79.9868
VA,Craig,37.4817,-80.2115
VA,Culpeper,38.486,-77.9558
VA,Cumberland,37.5121,-78.245
VA,Danville,36.5831,-79.4088
VA,Dickenson,37.1258,-82.3504
VA,Dinwiddie,37.0759,-77.6323
VA,Emporia,36.6953,-77.5357
VA,Essex,37.9428,-76.9519
VA,Fairfax,38.8368,-77.277
VA,Fairfax,38.8531,-77.2998
VA,Falls Church,38.8847,-77.1751
VA,Fauquier,38.7386,-77.8092
VA,Floyd,36.9316,-80.3625
VA,Fluvanna,37.8419,-78.2773
VA,Franklin,36.992,-79.8811
VA,Franklin,36.6831,-76.9386
VA,Frederick,39.2046,-78.2626
VA,Fredericksburg,38.2992,-77.4872
VA,Galax,36.666,-80.9176
VA,Giles,37.3142,-80.7029
VA,Gloucester,37.416,-76.5434
VA,Goochland,37.7221,-77.9158
VA,Grayson,36.6565,-81.2249
VA,Greene,38.2976,-78.4669
VA,Greensville,36.6759,-77.5596
VA,Halifax,36.7669,-78.9366
VA,Hampton,37.0554,-76.3632
VA,Hanover,37.7601,-77.491
VA,Harrisonburg,38.4362,-78.8735
VA,Henrico,37.538,-77.4059
VA,Henry,36.6828,-79.874
VA,Highland,38.3623,-79.5686
VA,Hopewell,37.2915,-77.2985
VA,Isle of Wight,36.8912,-76.7259
VA,James City,37.3289,-76.7789
VA,King and Queen,37.7186,-76.8953
VA,King George,38.2733,-77.1572
VA,King William,37.7066,-77.0885
VA,Lancaster,37.7345,-76.4632
VA,Lee,36.7054,-83.1286
VA,Lexington,37.7825,-79.444
VA,Loudoun,39.0907,-77.6357
VA,Louisa,37.9786,-77.963
VA,Lunenburg,36.9462,-78.2406
VA,Lynchburg,37.4003,-79.1909
VA,Madison,38.4137,-78.2792
VA,Manassas,38.7479,-77.4838
VA,Manassas Park,38.7709,-77.4429
VA,Martinsville,36.6827,-79.8636
VA,Mathews,37.4353,-76.3438
VA,Mecklenburg,36.6804,-78.3627
VA,Middlesex,37.6303,-76.5698
VA,Montgomery,37.1743,-80.3872
VA,Nelson,37.7874,-78.8868
VA,New Kent,37.5052,-76.9974
VA,Newport News,37.105,-76.5181
VA,Norfolk,36.8947,-76.257
VA,Northampton,37.344,-75.8772
VA,Northumberland,37.8873,-76.4195
VA,Norton,36.9315,-82.6262
VA,Nottoway,37.143,-78.0513
VA,Orange,38.2461,-78.014
VA,Page,38.6194,-78.4844
VA,Patrick,36.6783,-80.2844
VA,Petersburg,37.2043,-77.3913
VA,Pittsylvania,36.8213,-79.3971
VA,Poquoson,37.1309,-76.3569
VA,Portsmouth,36.8453,-76.3554
VA,Powhatan,37.5502,-77.9152
VA,Prince Edward,37.2243,-78.4411
VA,Prince George,37.1865,-77.2242
VA,Prince William,38.7029,-77.4809
VA,Pulaski,37.0636,-80.7144
VA,Radford,37.1229,-80.5587
VA,Rappahannock,38.6848,-78.1592
VA,Richmond,37.5294,-77.4756
VA,Richmond,37.9426,-76.7252
VA,Roanoke,37.2785,-79.958
VA,Roanoke,37.2693,-80.068
VA,Rockbridge,37.8145,-79.4473
VA,Rockingham,38.512,-78.8757
VA,Russell,36.9339,-82.0954
VA,Salem,37.2864,-80.0554
VA,Scott,36.7143,-82.6029
VA,Shenandoah,38.8583,-78.5708
VA,Smyth,36.8438,-81.537
VA,Southampton,36.7204,-77.1061
VA,Spotsylvania,38.1851,-77.6561
VA,Stafford,38.4207,-77.458
VA,Staunton,38.1593,-79.0611
VA,Suffolk,36.6953,-76.6398
VA,Surry,37.1098,-76.9002
VA,Sussex,36.9218,-77.2618
VA,Tazewell,37.125,-81.5606
VA,Virginia Beach,36.7335,-76.0435
VA,Warren,38.9087,-78.2085
VA,Washington,36.7244,-81.9598
VA,Waynesboro,38.0674,-78.9014
VA,Westmoreland,38.112,-76.8042
VA,Williamsburg,37.2693,-76.7076
VA,Winchester,39.1735,-78.1746
VA,Wise,36.9752,-82.6212
VA,Wythe,36.9171,-81.0787
VA,York,37.2431,-76.5635
VT,Addison,44.0309,-73.1408
VT,Bennington,43.0354,-73.0932
VT,Caledonia,44.4647,-72.1022
VT,Chittenden,44.4611,-73.0813
VT,Essex,44.7275,-71.7359
VT,Franklin,44.8576,-72.9131
VT,Grand Isle,44.7981,-73.2948
VT,Lamoille,44.607,-72.6419
VT,Orange,44.0056,-72.3768
VT,Orleans,44.829,-72.2436
VT,Rutland,43.5801,-73.0363
VT,Washington,44.2736,-72.6148
